submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy,status_in_folder,code,label,LLM
s368390510,p02995,u239653493,1587760183,Python,Python (3.4.3),py,Runtime Error,18.0,3060.0,214,,Runtime,"import math
a,b,c,d=map(int,input().split())
count=0
def cc(a,b,c):
    if a%c==0 or b%c==0:
        return (b-a)//c+1
    else:
        return (b-a)//c
print(b-a+2-cc(a,b,c)-cc(a,b,d)+cc(a,b,(a*b)//math.gcd(c,d)))",0,Human
s504881792,p02721,u423585790,1586050070,Python,PyPy3 (2.4.0),py,Accepted,255.0,73836.0,1675,,Accepted,"#!/usr/bin/env python3
from collections import defaultdict,deque
from heapq import heappush, heappop
from bisect import bisect_left, bisect_right
import sys, random, itertools, math
sys.setrecursionlimit(10**5)
input = sys.stdin.readline
sqrt = math.sqrt
def LI(): return list(map(int, input().split()))
def LF(): return list(map(float, input().split()))
def LI_(): return list(map(lambda x: int(x)-1, input().split()))
def II(): return int(input())
def IF(): return float(input())
def S(): return input().rstrip()
def LS(): return S().split()
def IR(n): return [II() for _ in range(n)]
def LIR(n): return [LI() for _ in range(n)]
def FR(n): return [IF() for _ in range(n)]
def LFR(n): return [LI() for _ in range(n)]
def LIR_(n): return [LI_() for _ in range(n)]
def SR(n): return [S() for _ in range(n)]
def LSR(n): return [LS() for _ in range(n)]
mod = 1000000007
inf = 1e10

#solve
def solve():
    n, k, c = LI()
    s = S()
    ans = [inf]
    tmp = -inf
    for i in range(n - 1, -1, -1):
        if ans[-1] - c > i and s[i] == ""o"":
            ans.append(i)
            if len(ans) > k:
                break
    ans.remove(inf)
    ans.sort()
    if len(ans) != k:
        return
    t_ans = [0] * (n + 1)
    for i in range(n):
        if s[i] == ""o"" and tmp + c + 1 <= i:
            tmp = i
            t_ans[i+1] = t_ans[i] + 1
        else:
            t_ans[i+1] = t_ans[i]
    tt = []
    tmp = 0
    for tmp, ai in enumerate(ans):
        if ai == 0:
            tt.append(str(ai + 1))
            continue
        if t_ans[ai] == tmp:
            tt.append(str(ai + 1))
    print(""\n"".join(tt))




    return


#main
if __name__ == '__main__':
    solve()
",0,Human
s447622313,p03162,u276032781,1579578268,Python,Python (3.4.3),py,Wrong Answer,559.0,136052.0,838,,Wrong,"import sys
sys.setrecursionlimit(10**7)

def max_happiness(n, data, dp, a, b, c):
  if dp[n] is not None:
    return dp[n]
  if n == 0:
    if a and b:
      return max(data[n][0], data[n][1])
    elif b and c:
      return max(data[n][1], data[n][2])
    elif c and a:
      return max(data[n][2], data[n][0])

  max_a = -1
  max_b = -1
  max_c = -1

  if a:
    max_a = data[n][0] + max_happiness(n-1, data, dp, a=False, b=True, c=True)
  if b:
    max_b = data[n][1] + max_happiness(n-1, data, dp, a=True, b=False, c=True)
  if c:
    max_c = data[n][2] + max_happiness(n-1, data, dp, a=True, b=True, c=False)

  dp[n] = max(max_a, max_b, max_c)
  return dp[n]

N = int(input())
data = []
dp = [None]*N
for _ in range(N):
  data.append([int(num) for num in input().split()])

print(max_happiness(N-1, data, dp, a=True, b=True, c=True))",0,Human
s760026245,p03026,u434872492,1589296575,Python,Python (3.4.3),py,Runtime Error,2133.0,456564.0,679,,Runtime,"N=int(input())
G=[[]for _ in range(N)]

for i in range(N-1):
    a,b=map(int,input().split())
    a-=1
    b-=1
    G[a].append(b)
    G[b].append(a)

c=list(map(int,input().split()))

cnt=[[0,i] for i in range(N)]

for i in range(N):
    cnt[i][0]=len(G[i])

cnt.sort(reverse=True)
c.sort(reverse=True)

l=[-1 for _ in range(N)]
for i in range(N):
    num=cnt[i][1]
    l[num]=c[i]
#print(l)
ans=0
chk=[[0 for i in range(N)] for _ in range(N)]

def bfs(v,p,chk):
    global ans
    if chk[v][p]==1:
        return
    chk[v][p]=1
    chk[p][v]=1
    ans+=min(l[v],l[p])
    for tmp in G[v]:
        bfs(tmp,v,chk)

for v in range(N):
    bfs(v,G[v][0],chk)

print(ans)
print(*l)",0,Human
s357004751,p03069,u941047297,1595806157,Python,Python (3.8.2),py,Accepted,75.0,9416.0,255,,Accepted,"def main():
    n = int(input())
    S = input()
    l, r = 0, S.count('.')
    ans = l + r
    for i in range(n):
        if S[i] == '#': l += 1
        else: r -= 1
        ans = min(ans, l + r)
    print(ans)
    
if __name__ == '__main__':
    main()
",0,Human
s068017029,p02833,u041401317,1577070349,Python,Python (3.4.3),py,Accepted,17.0,2940.0,308,,Accepted,"def main():
    n = int(input())
    if n%2 != 0:
        print(0)
        return

    if n <= 8:
        print(0)
        return

    ans = 0
    i = 0
    while True:
        x = 10*(5**i)
        if n//x > 0:
            ans += n//x
        else:
            break

        i += 1

    print(ans)

main()
",0,Human
s982064450,p03007,u677523557,1568734513,Python,Python (3.4.3),py,Accepted,239.0,14020.0,732,,Accepted,"N = int(input())
A = list(map(int, input().split()))

A.sort()
c = 0
for a in A:
    if a <= 0:
        c += 1

if c == N or c == N-1:
    ans = A[-1] - sum(A[:-1])
    print(ans)
    a, b = A[-1], A[0]
    for i in range(1, N):
        print(a, b)
        a, b = a-b, A[i]
elif c == 0 or c == 1:
    ans = sum(A[1:]) - A[0]
    print(ans)
    a, b = A[0], 0
    for i in range(1, N-1):
        a, b = a-b, A[i]
        print(a, b)
    a, b = A[-1], a-b
    print(a, b)
else:
    ans = sum(A[c:]) - sum(A[:c])
    print(ans)
    a, b = A[0], 0
    for i in range(N-c-1):
        a, b = a-b, A[c+i]
        print(a, b)
    a, b = A[-1], a-b
    print(a, b)
    for i in range(c-1):
        a, b = a-b, A[i+1]
        print(a, b)
    ",0,Human
s184403354,p03060,u418932331,1588201246,Python,Python (3.4.3),py,Wrong Answer,17.0,3064.0,313,,Wrong,"max = 0
a = [0]
N = int(input())
V = list(map(int,input().split()))
C = list(map(int,input().split()))
V.sort(reverse = True)
C.sort(reverse = True)
while True:
  if N == 1:
    print(""0"")
    break
  for i in range(N):
    if V[i] > C[i]:
      a.append(V[i]-C[i])
  for i in a:
    max += i
  print(max)
  break",0,Human
s889980951,p02951,u940622864,1589561263,Python,Python (3.4.3),py,Accepted,17.0,2940.0,52,,Accepted,"a,b,c=map(int,input().split())
print(max(0,c-(a-b)))",0,Human
s377372531,p02549,u212831449,1600547847,Python,PyPy3 (7.3.0),py,Wrong Answer,2208.0,104224.0,416,,Wrong,"import collections

n,k = map(int,input().split())
mod = 998244353

c = 0
q = collections.deque()
for i in range(k):
    l,r = map(int,input().split())
    for j in range(l,r+1):
        c += 1
        q.append(j)
print(q)

dp = [0 for i in range(n+1)] 
dp[1] = 1

i = 0
while q:
    i += 1
    tmp = q.pop()
    for j in range(1,n+1):
        if j+tmp <= n:
            dp[j+tmp] = (dp[j] + 1)%mod

print(dp[n]%mod)",0,Human
s528434897,p03311,u958766300,1532722491,Python,Python (3.4.3),py,Runtime Error,168.0,38768.0,579,,Runtime,"# -*- coding:utf-8 -*-
n = int(input())
a = [int(i) for i in input().split()]
dp = [[x, 0] for x in range(0, len(a))]


def ins(x, i):
    if dp[i][0] != x and a[dp[i][0]] < a[x]:
        dp[i][1] = dp[i][0]
        dp[i][0] = x
    elif dp[i][1] != x and a[dp[i][1]] < a[x]:
        dp[i][1] = x


def mix(i, j):
    ins(dp[i][0], j)
    ins(dp[i][1], j)


for i in range(0, len(a)):
    for j in range(0, n):
        if i & (1 << j) == 0:
            mix(i, i | (1 << j))

ans = 0
for i in range(1, len(a)):
    u = a[dp[i][0]]+a[dp[i][1]]
    ans = max(ans, u)
    print(ans)
",0,Human
s391294199,p03426,u870092796,1520477622,Python,Python (3.4.3),py,Accepted,568.0,22248.0,426,,Accepted,"H,W,D=list(map(int,input().split()))
X=[(0,0) for i in range(H*W+1)]

for i in range(1,H+1):
	A=list(map(int,input().split()))
	for idx,a in enumerate(A):
		X[a]=(i,idx+1)

Q=int(input())
L=[]
R=[]
S=[0]*(H*W+1)

for i in range(Q):
	l,r=list(map(int,input().split()))
	L.append(l)
	R.append(r)

for i in range(D+1,H*W+1):
	S[i]=S[i-D]+abs(X[i][0]-X[i-D][0])+abs(X[i][1]-X[i-D][1])

for i in range(Q):
	print(S[R[i]]-S[L[i]])
	",0,Human
s770341502,p03659,u281303342,1555283018,Python,Python (3.4.3),py,Accepted,199.0,23796.0,192,,Accepted,"N = int(input())
A = list(map(int,input().split()))

p1 = 0
p2 = sum(A)
diff = 9999999999999999
for i in range(N-1):
    p1 += A[i]
    p2 -= A[i]
    diff = min(diff, abs(p1-p2))

print(diff)",0,Human
s237364520,p03643,u078276601,1593636991,Python,Python (3.8.2),py,Accepted,29.0,9020.0,28,,Accepted,"n = input()
print('ABC' + n)",0,Human
s539083241,p03239,u884323674,1588953123,Python,Python (3.4.3),py,Accepted,17.0,3060.0,237,,Accepted,"N, T = map(int, input().split())

found = False
min_cost = float(""inf"")
for i in range(N):
    c, t = map(int, input().split())
    if t <= T and c < min_cost:
        min_cost = c
        found = True
print(min_cost if found else ""TLE"")",0,Human
s502540125,p02621,u363118893,1599941525,Python,Python (3.8.2),py,Wrong Answer,27.0,8976.0,77,,Wrong,"class Solution:
    def calc(self, a: int) -> int:
        return a+a*a+a*a*a",0,Human
s882353791,p02883,u997648604,1590958269,Python,PyPy3 (2.4.0),py,Wrong Answer,1898.0,119500.0,627,,Wrong,"import sys
sys.setrecursionlimit(10**9)

INF = 10**20
def main():
    N,K = map(int,input().split())
    A=list(map(int,input().split()))
    F=list(map(int,input().split()))

    A.sort()
    F.sort(reverse=True)

    def c(s): # sに対して単調減少
        sum_x = 0
        for i in range(N):
            a,f=A[i],F[i]
            tp = s//f
            if not a <= tp:
                sum_x += a-tp

        return sum_x <= K

    l=-10**20
    r=10**20
    while r-l>1:
        mid = (l+r)//2
        if c(mid):
            r = mid
        else:
            l = mid

    print(r)

if __name__ == ""__main__"":
  main()
",0,Human
s075614993,p02621,u048826171,1600764021,Python,Python (3.8.2),py,Accepted,27.0,9128.0,46,,Accepted,"a = int(input())
print((a)+(a ** 2)+(a ** 3))
",0,Human
s637202973,p02621,u543690404,1593306471,Python,Python (3.8.2),py,Runtime Error,24.0,9012.0,30,,Runtime,"a = input()
print(a+a**2+a**3)",0,Human
s343013935,p02953,u123745130,1581043428,Python,Python (3.4.3),py,Accepted,58.0,14396.0,209,,Accepted,"n=int(input())
lst=list(map(int,input().split()))[::-1]
last=10**10
for i in lst:
    if last >=i:
        last=i
    elif last==i-1:
        last=i-1
    else:
        print(""No"")
        exit(0)
print(""Yes"")",0,Human
s631274044,p03146,u166306121,1548036381,Python,Python (3.4.3),py,Wrong Answer,18.0,2940.0,452,,Wrong,"# N = input()   # 単純な入力
# input = list(input()) # ひとかたまりの文字列をリスト化
N = int(input())  # 整数一つ
# input = input().split()   # スペース区切りを文字としてリスト化
# X,Y = map(int,input().split())  # ２個や３個の整数をそれぞれ取得
# input = list(map(int,input().split()))

cnt = 0

while N !=1:
    if N%2==0:
        N = N//2
    else:
        N =3*N+1
    cnt += 1

print(cnt+2)",0,Human
s983050345,p04000,u332385682,1488326008,Python,Python (3.4.3),py,Wrong Answer,2237.0,128144.0,1051,,Wrong,"import sys

def debug(x, table):
    for name, val in table.items():
        if x is val:
            print('DEBUG:{} -> {}'.format(name, val), file=sys.stderr)
            return None

def solve():
    H, W, N = map(int, sys.stdin.readline().split())
    nb = [0] * 10
    dx = (1, 0, -1, 0, 1, 1, -1, -1)
    dy = (0, 1, 0, -1, 1, -1, 1, -1)
    bb = []

    for lp in range(N):
        a, b = map(int, sys.stdin.readline().split())
        a, b = a-1, b-1

        if in_field(H, W, a, b):
            bb.append((a,b))

        for i in range(len(dx)):
            if in_field(H, W, a+dx[i], b+dy[i]):
                bb.append((a+dx[i], b+dy[i]))

    bb.sort()
    cnt = 1

    for i, box in enumerate(bb):
        if i == 0:
            continue
        if box != bb[i-1]:
            nb[cnt] += 1
            cnt = 1
        else:
            cnt += 1

    nb[cnt] += 1

    nb[0] = (W-2)*(H-2) - sum(nb)

    print(*nb, sep='\n')

def in_field(H, W, a, b):
    return (1 <= a <= H-2) and (1 <= b <= W-2)

if __name__ == '__main__':
    solve()",0,Human
s963280679,p02897,u790830953,1571527351,Python,PyPy3 (2.4.0),py,Accepted,163.0,38256.0,96,,Accepted,"N=int(input())
count=0.0
for i in range(1,N+1):
    if(i%2!=0):
        count+=1

print(count/N)",0,Human
s296960491,p03504,u556799364,1574481245,Python,PyPy3 (2.4.0),py,Wrong Answer,591.0,52464.0,303,,Wrong,"# -*- coding: utf-8 -*-
N, C = map(int, input().split(' '))
lim = (10**5+2)*2
buf = [0 for _ in range(lim)]

for _ in range(N):
    s, t, c = map(int, input().split(' '))
    buf[s*2-1] += 1
    buf[t*2] -= 1

ans = 0
for i in range(1, lim):
    buf[i] += buf[i-1]
    ans = max(ans, buf[i])

print(ans)",0,Human
s921813712,p02949,u631277801,1565487797,Python,PyPy3 (2.4.0),py,Wrong Answer,1447.0,196616.0,1068,,Wrong,"import sys
stdin = sys.stdin

sys.setrecursionlimit(10 ** 7)

def li(): return map(int, stdin.readline().split())
def li_(): return map(lambda x: int(x) - 1, stdin.readline().split())
def lf(): return map(float, stdin.readline().split())
def ls(): return stdin.readline().split()
def ns(): return stdin.readline().rstrip()
def lc(): return list(ns())
def ni(): return int(stdin.readline())
def nf(): return float(stdin.readline())


n, m, p = li()

# グラフを作る
graph = [[] for _ in range(n)]
for _ in range(m):
    ai, bi, ci = li()
    ai -= 1
    bi -= 1
    graph[bi].append((ai, ci - p))

# ベルマンフォード
INF = float('inf')
dist = [[-INF]*n for _ in range(n+2)]
dist[0][0] = 0
for i in range(n+1):
    for j in range(n):
        dist[i+1][j] = dist[i][j]
        for (k, cost) in graph[j]:
            if dist[i][k] != -INF:
                dist[i+1][j] = max(dist[i+1][j],  dist[i][k] + cost)


# n回目の遷移とn+1回目の遷移で差があるとNG
if dist[n][n-1] != dist[n+1][n-1]:
    print(-1)
else:
    print(max(0, dist[n+1][n-1]))",0,Human
s284813981,p03679,u735588483,1528244854,Python,Python (3.4.3),py,Runtime Error,17.0,2940.0,141,,Runtime,"X,A,B=(int(i) for i in input().split())
c=int(B-A)
if c<0:
  print('delicious')
elif c<X+1:
  print('safe')
elif: c>X+1:
  print('dangerous')",0,Human
s697459019,p02658,u446808186,1590973640,Python,Python (3.8.2),py,Wrong Answer,49.0,21564.0,154,,Wrong,"N=int(input())
A=list(map(int,input().split()))
ans=1

for i in range(N):
    ans = ans*A[i]
    if ans > 10**18:
        ans=-1
        break

print(ans)",0,Human
s626412334,p02951,u175677815,1567699632,Python,Python (3.4.3),py,Runtime Error,18.0,2940.0,106,,Runtime,"a,b,c =int(input().split())

if a=<b:
  ans=c
else:
  ans=c-(a-b)
  if ans<0:
    ans=0
    
  
print(ans)",0,Human
s006614071,p03126,u782098901,1550369105,Python,Python (3.4.3),py,Accepted,17.0,3060.0,234,,Accepted,"N, M = map(int, input().split())
KA = [list(map(int, input().split())) for _ in range(N)]

res = [0] * 31
for i in range(N):
    for a in KA[i][1:]:
        res[a] += 1
ans = 0
for r in res:
    if r == N:
        ans += 1
print(ans)
",0,Human
s923297148,p02664,u387550659,1590893605,Python,Python (3.8.2),py,Runtime Error,166.0,12012.0,1031,,Runtime,"DPD_in = list(input())
number_of_q = 0

DPDsisu_list = []
max_DPDsisu_index = 0

len_DPD_in = len(DPD_in)

for i in range(len_DPD_in):
    if DPD_in[i] == '?':
        number_of_q += 1

num_of_DPDs = 2**number_of_q


DPDs_list = [[''] * len_DPD_in for i in [1] * num_of_DPDs]


for i in range(len_DPD_in):
    
    if DPD_in[i] != '?':
        for k in range(num_of_DPDs):
            DPDs_list[k][i] = DPD_in[i]
    else:
        for k in range(int(num_of_DPDs/2)):
            DPDs_list[k][i] = 'P'
        for k in range(int(num_of_DPDs/2),num_of_DPDs):
            DPDs_list[k][i] = 'D'
    

for j in range(num_of_DPDs):
    DPDsisu = 0
    for i in range(len_DPD_in-1):
        if (DPDs_list[j][i] == 'P') and (DPDs_list[j][i+1] == 'D'):
            DPDsisu += 1
        elif DPDs_list[j][i+1] == 'D':
            DPDsisu += 2
    DPDsisu_list.append(DPDsisu)

for i in range(num_of_DPDs):
    if DPDsisu_list[i] > DPDsisu_list[max_DPDsisu_index]:
        max_DPDsisu_index = i


print(''.join(DPDs_list[max_DPDsisu_index]))
",0,Human
s881320938,p03229,u514383727,1540691300,Python,Python (3.4.3),py,Accepted,420.0,7416.0,1100,,Accepted,"n = int(input())
a = []
for i in range(n):
    a.append(int(input()))
a.sort()# ソート
hashi = [a[0], a[-1]]
total = abs(a[0] - a[-1])

s = 1
e = n - 2
if n == 2:
    print(total)
    exit()
while True:
    max_diff = 0
    point = ""s""
    h = ""s""
    if max_diff < abs(hashi[0] - a[s]):
        max_diff = abs(hashi[0] - a[s])
        point = ""s""
        h = ""s""
    if max_diff < abs(hashi[0] - a[e]):
        max_diff = abs(hashi[0] - a[e])
        point = ""e""
        h = ""s""
    if max_diff < abs(hashi[1] - a[s]):
        max_diff = abs(hashi[1] - a[s])
        point = ""s""
        h = ""e""
    if max_diff < abs(hashi[1] - a[e]):
        max_diff = abs(hashi[1] - a[e])
        point = ""e""
        h = ""e""
    total += max_diff
    if h == ""s"":
        if point == ""s"":
            hashi[0] = a[s]
        if point == ""e"":
            hashi[0] = a[e]
    if h == ""e"":
        if point == ""s"":
            hashi[1] = a[s]
        if point == ""e"":
            hashi[1] = a[e]
    if point == ""s"":
        s += 1
    if point == ""e"":
        e -= 1
    if s - 1 == e:
        break
print(total)",0,Human
